...1,geo_type,region,transportation_type,alternative_name,sub.region,country,Date,Mobility_value
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.06.19,294.88
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.06.20,211.85
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.06.21,266.07
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.06.22,263.32
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.06.23,256.32
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.06.24,243.2
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.06.25,285.78
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.06.26,266.35
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.06.27,223.7
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.06.28,246.63
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.06.29,260.54
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.06.30,272.42
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.07.01,261.16
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.07.02,265.63
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.07.03,243.68
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.07.04,215.76
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.07.05,217.93
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.07.06,244.99
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.07.07,253.33
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.07.08,272.05
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.07.09,282.66
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.07.10,262.95
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.07.11,229.4
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.07.12,266.48
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.07.13,271.36
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.07.14,267.96
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.07.15,286.33
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.07.16,307.52
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.07.17,304.84
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.07.18,253.37
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.07.19,259.92
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.07.20,252.23
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.07.21,240.42
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.07.22,249.59
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.07.23,271.12
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.07.24,269.06
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.07.25,227.03
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.07.26,273.01
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.07.27,253.26
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.07.28,246.88
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.07.29,249
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.07.30,262.53
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.07.31,276.1
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.08.01,234.99
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.08.02,274.28
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.08.03,262.88
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.08.04,261.23
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.08.05,266.69
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.08.06,284.07
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.08.07,264.22
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.08.08,205.91
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.08.09,254.22
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.08.10,255.7
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.08.11,249.86
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.08.12,253.4
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.08.13,293.27
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.08.14,267.62
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.08.15,240.66
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.08.16,250.76
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.08.17,263.53
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.08.18,282.04
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.08.19,264.05
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.08.20,297.77
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.08.21,304.98
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.08.22,215.35
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.08.23,260.37
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.08.24,248.56
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.08.25,241.55
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.08.26,238.22
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.08.27,244.64
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.08.28,244.33
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.08.29,198.63
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.08.30,219.33
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.08.31,233.62
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.09.01,217.69
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.09.02,240.08
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.09.03,250.41
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.09.04,226.03
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.09.05,194.92
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.09.06,179.57
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.09.07,206.42
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.09.08,193.68
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.09.09,206.28
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.09.10,214.87
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.09.11,217.89
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.09.12,156.87
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.09.13,187.19
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.09.14,198.32
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.09.15,177.03
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.09.16,190.66
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.09.17,212.12
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.09.18,213.43
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.09.19,163.6
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.09.20,193.41
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.09.21,178.81
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.09.22,174.42
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.09.23,176.85
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.09.24,191.76
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.09.25,192.03
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.09.26,144.64
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.09.27,177.95
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.09.28,174.83
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.09.29,183.04
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.09.30,169.68
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.10.01,211.68
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.10.02,174.45
2111,county,Anchorage Municipality,walking,NA,Alaska,United States,X2021.10.03,144.92
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.01.13,100
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.01.14,104.15
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.01.15,105.55
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.01.16,106.98
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.01.17,121.53
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.01.18,125.8
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.01.19,100.77
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.01.20,102.96
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.01.21,103.61
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.01.22,102.85
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.01.23,102.76
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.01.24,122.21
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.01.25,131.06
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.01.26,90.71
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.01.27,105.89
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.01.28,107.63
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.01.29,103.16
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.01.30,107.68
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.01.31,130.77
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.02.01,136.8
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.02.02,92.51
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.02.03,104.99
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.02.04,109.05
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.02.05,102.4
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.02.06,113.24
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.02.07,139.39
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.02.08,142.42
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.02.09,107.54
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.02.10,106.91
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.02.11,107.95
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.02.12,105.76
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.02.13,114.19
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.02.14,144.87
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.02.15,153.46
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.02.16,119.73
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.02.17,120.99
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.02.18,118.35
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.02.19,110.45
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.02.20,117.02
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.02.21,134.16
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.02.22,143.42
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.02.23,113.58
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.02.24,113.79
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.02.25,112.34
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.02.26,114.04
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.02.27,128.71
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.02.28,144.65
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.02.29,159.78
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.03.01,114.88
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.03.02,109.95
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.03.03,111.43
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.03.04,111.91
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.03.05,119.47
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.03.06,140.09
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.03.07,140.91
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.03.08,120.99
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.03.09,125.3
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.03.10,125.87
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.03.11,123.75
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.03.12,123.19
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.03.13,132.1
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.03.14,120.67
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.03.15,89.79
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.03.16,95.61
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.03.17,87.18
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.03.18,77.06
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.03.19,80.41
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.03.20,82.27
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.03.21,75.93
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.03.22,61.59
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.03.23,58.33
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.03.24,71.81
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.03.25,62.98
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.03.26,78.08
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.03.27,79.26
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.03.28,64.49
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.03.29,50.31
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.03.30,68.77
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.03.31,68.04
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.04.01,67.91
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.04.02,70.04
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.04.03,74.89
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.04.04,65.01
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.04.05,55.48
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.04.06,63.67
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.04.07,66.48
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.04.08,68.62
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.04.09,73.58
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.04.10,77.41
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.04.11,76.37
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.04.12,56.58
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.04.13,75.58
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.04.14,79.12
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.04.15,87.74
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.04.16,90.63
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.04.17,90.78
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.04.18,85.28
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.04.19,70.47
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.04.20,86.02
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.04.21,84.39
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.04.22,91.5
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.04.23,89.83
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.04.24,105.72
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.04.25,105.72
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.04.26,84.23
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.04.27,91.64
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.04.28,92.75
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.04.29,92.39
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.04.30,105.68
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.05.01,120.23
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.05.02,126.97
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.05.03,95.9
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.05.04,108.68
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.05.05,115.57
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.05.06,113.76
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.05.07,114.08
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.05.08,127.86
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.05.09,135.51
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.05.10,111.61
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.05.11,NA
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.05.12,NA
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.05.13,130.5
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.05.14,134.45
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.05.15,156.5
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.05.16,162.01
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.05.17,123.55
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.05.18,143.68
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.05.19,137.02
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.05.20,142.21
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.05.21,153.88
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.05.22,176.29
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.05.23,178.39
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.05.24,138.33
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.05.25,117.26
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.05.26,151.29
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.05.27,149.36
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.05.28,149.7
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.05.29,168.65
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.05.30,186.2
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.05.31,138.26
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.06.01,155.7
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.06.02,148.04
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.06.03,149.48
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.06.04,164.56
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.06.05,181.14
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.06.06,188.39
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.06.07,150.1
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.06.08,166.49
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.06.09,169.34
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.06.10,169.41
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.06.11,172.93
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.06.12,207.61
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.06.13,207.41
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.06.14,145.9
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.06.15,169.19
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.06.16,170.89
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.06.17,176.21
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.06.18,177.3
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.06.19,196.9
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.06.20,202.6
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.06.21,137
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.06.22,172.59
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.06.23,172.12
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.06.24,177.2
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.06.25,186.57
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.06.26,211.29
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.06.27,206.09
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.06.28,161.12
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.06.29,173.59
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.06.30,194.62
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.07.01,201.89
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.07.02,210.47
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.07.03,211.11
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.07.04,176.03
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.07.05,163.18
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.07.06,195.3
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.07.07,194.6
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.07.08,198.83
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.07.09,187.16
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.07.10,223.05
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.07.11,220.62
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.07.12,173.4
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.07.13,181.53
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.07.14,195.16
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.07.15,202.96
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.07.16,193.66
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.07.17,217.89
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.07.18,205.39
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.07.19,174.31
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.07.20,186.22
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.07.21,186.2
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.07.22,200.83
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.07.23,184.29
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.07.24,202.05
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.07.25,200.76
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.07.26,171.49
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.07.27,186.44
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.07.28,178.58
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.07.29,192.4
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.07.30,198.73
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.07.31,248.63
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.08.01,247.51
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.08.02,196.89
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.08.03,196.39
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.08.04,204.57
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.08.05,203.86
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.08.06,213.36
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.08.07,250.01
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.08.08,242.43
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.08.09,190.58
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.08.10,201.3
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.08.11,208.88
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.08.12,206.23
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.08.13,209.88
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.08.14,249.23
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.08.15,249.12
2816,county,Fairbanks North Star Borough,driving,NA,Alaska,United States,X2020.08.16,198.48
